trip_id,route_id,route_short_name,route_type,direction_id,shape_id,stop_pattern_name,num_stops,start_time,end_time,start_stop_id,end_stop_id,is_loop,duration,distance,speed
CNS2014-CNS_MUL-Weekday-00-4165878,110-423,110,3,0,1100023,0-1,35,05:50:00,06:50:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Saturday-00-4165937,110-423,110,3,0,1100023,0-1,35,06:16:00,07:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Weekday-00-4165879,110-423,110,3,0,1100023,0-1,35,06:20:00,07:20:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Weekday-00-4165880,110-423,110,3,0,1100023,0-1,35,06:50:00,07:50:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Weekday-00-4165881,110-423,110,3,0,1100023,0-1,35,07:15:00,08:20:00,750337,750449,0,1.0833333333333333,32.50712129228575,30.006573500571466
CNS2014-CNS_MUL-Saturday-00-4165938,110-423,110,3,0,1100023,0-1,35,07:16:00,08:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4165971,110-423,110,3,0,1100015,0-1,35,07:16:00,08:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165882,110-423,110,3,0,1100023,0-1,35,07:45:00,08:50:00,750337,750449,0,1.0833333333333333,32.50712129228575,30.006573500571466
CNS2014-CNS_MUL-Weekday-00-4165883,110-423,110,3,0,1100023,0-1,35,08:15:00,09:20:00,750337,750449,0,1.0833333333333333,32.50712129228575,30.006573500571466
CNS2014-CNS_MUL-Saturday-00-4165939,110-423,110,3,0,1100023,0-1,35,08:16:00,09:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4165972,110-423,110,3,0,1100015,0-1,35,08:16:00,09:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165884,110-423,110,3,0,1100023,0-1,35,08:50:00,09:50:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Saturday-00-4165940,110-423,110,3,0,1100023,0-1,35,09:16:00,10:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4165973,110-423,110,3,0,1100015,0-1,35,09:16:00,10:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165885,110-423,110,3,0,1100023,0-1,35,09:20:00,10:20:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Weekday-00-4165886,110-423,110,3,0,1100023,0-1,35,09:50:00,10:50:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Saturday-00-4165941,110-423,110,3,0,1100023,0-1,35,10:16:00,11:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4165974,110-423,110,3,0,1100015,0-1,35,10:16:00,11:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165887,110-423,110,3,0,1100023,0-1,35,10:20:00,11:20:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Weekday-00-4165888,110-423,110,3,0,1100023,0-1,35,10:50:00,11:50:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Saturday-00-4165942,110-423,110,3,0,1100023,0-1,35,11:16:00,12:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4165975,110-423,110,3,0,1100015,0-1,35,11:16:00,12:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165889,110-423,110,3,0,1100023,0-1,35,11:20:00,12:20:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Weekday-00-4165890,110-423,110,3,0,1100023,0-1,35,11:50:00,12:50:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Saturday-00-4165943,110-423,110,3,0,1100023,0-1,35,12:16:00,13:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4165976,110-423,110,3,0,1100015,0-1,35,12:16:00,13:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165891,110-423,110,3,0,1100023,0-1,35,12:20:00,13:20:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Weekday-00-4165892,110-423,110,3,0,1100023,0-1,35,12:50:00,13:50:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Saturday-00-4165944,110-423,110,3,0,1100023,0-1,35,13:16:00,14:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4165977,110-423,110,3,0,1100015,0-1,35,13:16:00,14:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165893,110-423,110,3,0,1100023,0-1,35,13:20:00,14:20:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Weekday-00-4165894,110-423,110,3,0,1100023,0-1,35,13:50:00,14:50:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Weekday-00-4165895,110-423,110,3,0,1100023,0-1,35,14:15:00,15:20:00,750337,750449,0,1.0833333333333333,32.50712129228575,30.006573500571466
CNS2014-CNS_MUL-Saturday-00-4165945,110-423,110,3,0,1100023,0-1,35,14:16:00,15:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4166078,110-423,110,3,0,1100015,0-1,35,14:16:00,15:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165896,110-423,110,3,0,1100023,0-1,35,14:45:00,15:50:00,750337,750449,0,1.0833333333333333,32.50712129228575,30.006573500571466
CNS2014-CNS_MUL-Weekday-00-4165897,110-423,110,3,0,1100023,0-1,35,15:15:00,16:20:00,750337,750449,0,1.0833333333333333,32.50712129228575,30.006573500571466
CNS2014-CNS_MUL-Saturday-00-4165946,110-423,110,3,0,1100023,0-1,35,15:16:00,16:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4166079,110-423,110,3,0,1100015,0-1,35,15:16:00,16:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165898,110-423,110,3,0,1100023,0-1,35,15:45:00,16:50:00,750337,750449,0,1.0833333333333333,32.50712129228575,30.006573500571466
CNS2014-CNS_MUL-Saturday-00-4165947,110-423,110,3,0,1100023,0-1,35,16:16:00,17:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4166080,110-423,110,3,0,1100015,0-1,35,16:16:00,17:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165899,110-423,110,3,0,1100023,0-1,35,16:20:00,17:20:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Weekday-00-4165900,110-423,110,3,0,1100023,0-1,35,16:50:00,17:50:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Saturday-00-4165948,110-423,110,3,0,1100023,0-1,35,17:16:00,18:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4166081,110-423,110,3,0,1100015,0-1,35,17:16:00,18:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165901,110-423,110,3,0,1100023,0-1,35,17:20:00,18:20:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Weekday-00-4165902,110-423,110,3,0,1100023,0-1,35,17:50:00,18:50:00,750337,750449,0,1.0,32.50712129228575,32.50712129228575
CNS2014-CNS_MUL-Weekday-00-4165903,110-423,110,3,0,1100023,0-1,35,18:13:00,19:05:00,750337,750449,0,0.8666666666666667,32.50712129228575,37.50821687571433
CNS2014-CNS_MUL-Saturday-00-4165949,110-423,110,3,0,1100023,0-1,35,18:16:00,19:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4166082,110-423,110,3,0,1100015,0-1,35,18:16:00,19:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165904,110-423,110,3,0,1100023,0-1,35,19:13:00,20:05:00,750337,750449,0,0.8666666666666667,32.50712129228575,37.50821687571433
CNS2014-CNS_MUL-Saturday-00-4165950,110-423,110,3,0,1100023,0-1,35,19:16:00,20:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4166083,110-423,110,3,0,1100015,0-1,35,19:16:00,20:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165905,110-423,110,3,0,1100023,0-1,35,20:13:00,21:05:00,750337,750449,0,0.8666666666666667,32.50712129228575,37.50821687571433
CNS2014-CNS_MUL-Saturday-00-4165951,110-423,110,3,0,1100023,0-1,35,20:16:00,21:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4166084,110-423,110,3,0,1100015,0-1,35,20:16:00,21:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165906,110-423,110,3,0,1100023,0-1,35,21:13:00,22:05:00,750337,750449,0,0.8666666666666667,32.50712129228575,37.50821687571433
CNS2014-CNS_MUL-Saturday-00-4165952,110-423,110,3,0,1100023,0-1,35,21:16:00,22:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4166085,110-423,110,3,0,1100015,0-1,35,21:16:00,22:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165907,110-423,110,3,0,1100023,0-1,35,22:13:00,23:05:00,750337,750449,0,0.8666666666666667,32.50712129228575,37.50821687571433
CNS2014-CNS_MUL-Saturday-00-4165953,110-423,110,3,0,1100023,0-1,35,22:16:00,23:10:00,750337,750449,0,0.9,32.50712129228575,36.11902365809528
CNS2014-CNS_MUL-Sunday-00-4166086,110-423,110,3,0,1100015,0-1,35,22:16:00,23:10:00,750337,750449,0,0.9,32.03827250995345,35.59808056661495
CNS2014-CNS_MUL-Weekday-00-4165908,110-423,110,3,1,1100024,1-1,32,07:10:00,08:08:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Weekday-00-4165909,110-423,110,3,1,1100024,1-1,32,07:40:00,08:38:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Saturday-00-4165954,110-423,110,3,1,1100024,1-1,32,08:08:00,09:04:00,750450,750338,0,0.9333333333333333,31.689980148291756,33.95355015888402
CNS2014-CNS_MUL-Sunday-00-4166087,110-423,110,3,1,1100016,1-1,32,08:08:00,09:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Weekday-00-4165910,110-423,110,3,1,1100024,1-1,32,08:10:00,09:08:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Weekday-00-4165911,110-423,110,3,1,1100024,1-1,32,08:40:00,09:38:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Saturday-00-4165955,110-423,110,3,1,1100024,1-1,32,09:08:00,10:04:00,750450,750338,0,0.9333333333333333,31.689980148291756,33.95355015888402
CNS2014-CNS_MUL-Sunday-00-4166088,110-423,110,3,1,1100016,1-1,32,09:08:00,10:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Weekday-00-4165912,110-423,110,3,1,1100024,1-1,32,09:10:00,10:08:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Weekday-00-4165913,110-423,110,3,1,1100024,1-1,32,09:40:00,10:38:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Saturday-00-4165956,110-423,110,3,1,1100024,1-1,32,10:08:00,11:04:00,750450,750338,0,0.9333333333333333,31.689980148291756,33.95355015888402
CNS2014-CNS_MUL-Sunday-00-4166089,110-423,110,3,1,1100016,1-1,32,10:08:00,11:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Weekday-00-4165914,110-423,110,3,1,1100024,1-1,32,10:10:00,11:08:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Weekday-00-4165915,110-423,110,3,1,1100024,1-1,32,10:40:00,11:38:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Saturday-00-4165957,110-423,110,3,1,1100024,1-1,32,11:08:00,12:04:00,750450,750338,0,0.9333333333333333,31.689980148291756,33.95355015888402
CNS2014-CNS_MUL-Sunday-00-4166090,110-423,110,3,1,1100016,1-1,32,11:08:00,12:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Weekday-00-4165916,110-423,110,3,1,1100024,1-1,32,11:10:00,12:08:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Weekday-00-4165917,110-423,110,3,1,1100024,1-1,32,11:40:00,12:38:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Saturday-00-4165958,110-423,110,3,1,1100024,1-1,32,12:08:00,13:04:00,750450,750338,0,0.9333333333333333,31.689980148291756,33.95355015888402
CNS2014-CNS_MUL-Sunday-00-4166091,110-423,110,3,1,1100016,1-1,32,12:08:00,13:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Weekday-00-4165918,110-423,110,3,1,1100024,1-1,32,12:10:00,13:08:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Weekday-00-4165919,110-423,110,3,1,1100024,1-1,32,12:40:00,13:38:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Saturday-00-4165959,110-423,110,3,1,1100024,1-1,32,13:08:00,14:04:00,750450,750338,0,0.9333333333333333,31.689980148291756,33.95355015888402
CNS2014-CNS_MUL-Sunday-00-4166092,110-423,110,3,1,1100016,1-1,32,13:08:00,14:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Weekday-00-4165920,110-423,110,3,1,1100024,1-1,32,13:10:00,14:08:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Weekday-00-4165921,110-423,110,3,1,1100024,1-1,32,13:40:00,14:38:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Saturday-00-4165960,110-423,110,3,1,1100024,1-1,32,14:08:00,15:04:00,750450,750338,0,0.9333333333333333,31.689980148291756,33.95355015888402
CNS2014-CNS_MUL-Sunday-00-4166093,110-423,110,3,1,1100016,1-1,32,14:08:00,15:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Weekday-00-4165922,110-423,110,3,1,1100024,1-1,32,14:10:00,15:08:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Weekday-00-4165923,110-423,110,3,1,1100024,1-1,32,14:40:00,15:38:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Saturday-00-4165961,110-423,110,3,1,1100024,1-1,32,15:08:00,16:04:00,750450,750338,0,0.9333333333333333,31.689980148291756,33.95355015888402
CNS2014-CNS_MUL-Sunday-00-4166094,110-423,110,3,1,1100016,1-1,32,15:08:00,16:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Weekday-00-4165924,110-423,110,3,1,1100024,1-1,32,15:10:00,16:08:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Weekday-00-4165925,110-423,110,3,1,1100024,1-1,32,15:40:00,16:38:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Saturday-00-4165962,110-423,110,3,1,1100024,1-1,32,16:08:00,17:04:00,750450,750338,0,0.9333333333333333,31.689980148291756,33.95355015888402
CNS2014-CNS_MUL-Sunday-00-4166095,110-423,110,3,1,1100016,1-1,32,16:08:00,17:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Weekday-00-4165926,110-423,110,3,1,1100024,1-1,32,16:10:00,17:08:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Weekday-00-4165927,110-423,110,3,1,1100024,1-1,32,16:40:00,17:38:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Saturday-00-4165963,110-423,110,3,1,1100024,1-1,32,17:08:00,18:04:00,750450,750338,0,0.9333333333333333,31.689980148291756,33.95355015888402
CNS2014-CNS_MUL-Sunday-00-4166096,110-423,110,3,1,1100016,1-1,32,17:08:00,18:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Weekday-00-4165928,110-423,110,3,1,1100024,1-1,32,17:10:00,18:08:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Weekday-00-4165929,110-423,110,3,1,1100024,1-1,32,17:40:00,18:38:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Saturday-00-4165964,110-423,110,3,1,1100024,1-1,32,18:08:00,19:04:00,750450,750338,0,0.9333333333333333,31.689980148291756,33.95355015888402
CNS2014-CNS_MUL-Sunday-00-4166097,110-423,110,3,1,1100016,1-1,32,18:08:00,19:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Weekday-00-4165930,110-423,110,3,1,1100024,1-1,32,18:10:00,19:08:00,750450,750338,0,0.9666666666666667,31.689980148291756,32.78273808443975
CNS2014-CNS_MUL-Weekday-00-4165931,110-423,110,3,1,1100024,1-1,32,18:40:00,19:32:00,750450,750338,0,0.8666666666666667,31.689980148291756,36.56536170956741
CNS2014-CNS_MUL-Sunday-00-4166098,110-423,110,3,1,1100016,1-1,32,19:08:00,20:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Saturday-00-4165965,110-423,110,3,1,1100024,1-1,32,19:10:00,20:04:00,750450,750338,0,0.9,31.689980148291756,35.2110890536575
CNS2014-CNS_MUL-Weekday-00-4165932,110-423,110,3,1,1100024,1-1,32,19:10:00,20:02:00,750450,750338,0,0.8666666666666667,31.689980148291756,36.56536170956741
CNS2014-CNS_MUL-Sunday-00-4166099,110-423,110,3,1,1100016,1-1,32,20:08:00,21:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Saturday-00-4165966,110-423,110,3,1,1100024,1-1,32,20:10:00,21:04:00,750450,750338,0,0.9,31.689980148291756,35.2110890536575
CNS2014-CNS_MUL-Weekday-00-4165933,110-423,110,3,1,1100024,1-1,32,20:10:00,21:02:00,750450,750338,0,0.8666666666666667,31.689980148291756,36.56536170956741
CNS2014-CNS_MUL-Sunday-00-4166100,110-423,110,3,1,1100016,1-1,32,21:08:00,22:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Saturday-00-4165967,110-423,110,3,1,1100024,1-1,32,21:10:00,22:04:00,750450,750338,0,0.9,31.689980148291756,35.2110890536575
CNS2014-CNS_MUL-Weekday-00-4165934,110-423,110,3,1,1100024,1-1,32,21:10:00,22:02:00,750450,750338,0,0.8666666666666667,31.689980148291756,36.56536170956741
CNS2014-CNS_MUL-Sunday-00-4166101,110-423,110,3,1,1100016,1-1,32,22:08:00,23:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Saturday-00-4165968,110-423,110,3,1,1100024,1-1,32,22:10:00,23:04:00,750450,750338,0,0.9,31.689980148291756,35.2110890536575
CNS2014-CNS_MUL-Weekday-00-4165935,110-423,110,3,1,1100024,1-1,32,22:10:00,23:02:00,750450,750338,0,0.8666666666666667,31.689980148291756,36.56536170956741
CNS2014-CNS_MUL-Sunday-00-4166102,110-423,110,3,1,1100016,1-1,32,23:08:00,24:04:00,750450,750338,0,0.9333333333333333,31.186699525676907,33.41432092036811
CNS2014-CNS_MUL-Saturday-00-4165969,110-423,110,3,1,1100024,1-1,32,23:10:00,24:04:00,750450,750338,0,0.9,31.689980148291756,35.2110890536575
CNS2014-CNS_MUL-Weekday-00-4165936,110-423,110,3,1,1100024,1-1,32,23:10:00,24:02:00,750450,750338,0,0.8666666666666667,31.689980148291756,36.56536170956741
CNS2014-CNS_MUL-Saturday-00-4165970,110-423,110,3,1,1100024,1-1,32,24:10:00,25:04:00,750450,750338,0,0.9,31.689980148291756,35.2110890536575
CNS2014-CNS_MUL-Saturday-00-4166117,110N-423,110N,3,0,110N0010,0-1,52,24:50:00,25:35:00,750337,750449,0,0.75,44.445369809042376,59.260493078723165
CNS2014-CNS_MUL-Weekday-00-4166108,110N-423,110N,3,0,110N0010,0-1,52,24:50:00,25:35:00,750337,750449,0,0.75,44.445369809042376,59.260493078723165
CNS2014-CNS_MUL-Saturday-00-4166118,110N-423,110N,3,0,110N0010,0-1,52,25:50:00,26:35:00,750337,750449,0,0.75,44.445369809042376,59.260493078723165
CNS2014-CNS_MUL-Weekday-00-4166109,110N-423,110N,3,0,110N0010,0-1,52,25:50:00,26:35:00,750337,750449,0,0.75,44.445369809042376,59.260493078723165
CNS2014-CNS_MUL-Saturday-00-4166119,110N-423,110N,3,0,110N0010,0-1,52,26:50:00,27:35:00,750337,750449,0,0.75,44.445369809042376,59.260493078723165
CNS2014-CNS_MUL-Weekday-00-4166110,110N-423,110N,3,0,110N0010,0-1,52,26:50:00,27:35:00,750337,750449,0,0.75,44.445369809042376,59.260493078723165
CNS2014-CNS_MUL-Saturday-00-4166120,110N-423,110N,3,0,110N0010,0-1,52,27:50:00,28:35:00,750337,750449,0,0.75,44.445369809042376,59.260493078723165
CNS2014-CNS_MUL-Weekday-00-4166111,110N-423,110N,3,0,110N0010,0-1,52,27:50:00,28:35:00,750337,750449,0,0.75,44.445369809042376,59.260493078723165
CNS2014-CNS_MUL-Saturday-00-4166112,110N-423,110N,3,1,110N0011,1-1,51,24:40:00,25:39:00,750450,750338,0,0.9833333333333333,44.34545980179756,45.0970777645399
CNS2014-CNS_MUL-Weekday-00-4166103,110N-423,110N,3,1,110N0011,1-1,51,24:40:00,25:39:00,750450,750338,0,0.9833333333333333,44.34545980179756,45.0970777645399
CNS2014-CNS_MUL-Saturday-00-4166113,110N-423,110N,3,1,110N0011,1-1,51,25:40:00,26:39:00,750450,750338,0,0.9833333333333333,44.34545980179756,45.0970777645399
CNS2014-CNS_MUL-Weekday-00-4166104,110N-423,110N,3,1,110N0011,1-1,51,25:40:00,26:39:00,750450,750338,0,0.9833333333333333,44.34545980179756,45.0970777645399
CNS2014-CNS_MUL-Saturday-00-4166114,110N-423,110N,3,1,110N0011,1-1,51,26:40:00,27:39:00,750450,750338,0,0.9833333333333333,44.34545980179756,45.0970777645399
CNS2014-CNS_MUL-Weekday-00-4166105,110N-423,110N,3,1,110N0011,1-1,51,26:40:00,27:39:00,750450,750338,0,0.9833333333333333,44.34545980179756,45.0970777645399
CNS2014-CNS_MUL-Saturday-00-4166115,110N-423,110N,3,1,110N0011,1-1,51,27:40:00,28:39:00,750450,750338,0,0.9833333333333333,44.34545980179756,45.0970777645399
CNS2014-CNS_MUL-Weekday-00-4166106,110N-423,110N,3,1,110N0011,1-1,51,27:40:00,28:39:00,750450,750338,0,0.9833333333333333,44.34545980179756,45.0970777645399
CNS2014-CNS_MUL-Saturday-00-4166116,110N-423,110N,3,1,110N0011,1-1,51,28:40:00,29:39:00,750450,750338,0,0.9833333333333333,44.34545980179756,45.0970777645399
CNS2014-CNS_MUL-Weekday-00-4166107,110N-423,110N,3,1,110N0011,1-1,51,28:40:00,29:39:00,750450,750338,0,0.9833333333333333,44.34545980179756,45.0970777645399
CNS2014-CNS_MUL-Weekday-00-4166121,111-423,111,3,0,1110015,0-1,38,06:02:00,07:05:00,750013,750449,0,1.05,34.66786950091723,33.01701857230212
CNS2014-CNS_MUL-Weekday-00-4166122,111-423,111,3,0,1110015,0-1,38,06:32:00,07:35:00,750013,750449,0,1.05,34.66786950091723,33.01701857230212
CNS2014-CNS_MUL-Saturday-00-4166179,111-423,111,3,0,1110015,0-1,38,06:42:00,07:40:00,750013,750449,0,0.9666666666666667,34.66786950091723,35.86331327681093
CNS2014-CNS_MUL-Weekday-00-4166123,111-423,111,3,0,1110015,0-1,38,06:57:00,08:05:00,750013,750449,0,1.1333333333333333,34.66786950091723,30.589296618456377
CNS2014-CNS_MUL-Weekday-00-4166124,111-423,111,3,0,1110015,0-1,38,07:27:00,08:35:00,750013,750449,0,1.1333333333333333,34.66786950091723,30.589296618456377
CNS2014-CNS_MUL-Saturday-00-4166180,111-423,111,3,0,1110015,0-1,38,07:42:00,08:40:00,750013,750449,0,0.9666666666666667,34.66786950091723,35.86331327681093
CNS2014-CNS_MUL-Sunday-00-4166214,111-423,111,3,0,1110015,0-1,38,07:42:00,08:40:00,750013,750449,0,0.9666666666666667,34.66786950091723,35.86331327681093
CNS2014-CNS_MUL-Weekday-00-4166125,111-423,111,3,0,1110015,0-1,38,07:57:00,09:05:00,750013,750449,0,1.1333333333333333,34.66786950091723,30.589296618456377
CNS2014-CNS_MUL-Weekday-00-4166126,111-423,111,3,0,1110015,0-1,38,08:32:00,09:35:00,750013,750449,0,1.05,34.66786950091723,33.01701857230212
CNS2014-CNS_MUL-Saturday-00-4166181,111-423,111,3,0,1110015,0-1,38,08:42:00,09:40:00,750013,750449,0,0.9666666666666667,34.66786950091723,35.86331327681093
CNS2014-CNS_MUL-Sunday-00-4166215,111-423,111,3,0,1110015,0-1,38,08:42:00,09:40:00,750013,750449,0,0.9666666666666667,34.66786950091723,35.86331327681093
CNS2014-CNS_MUL-Weekday-00-4166127,111-423,111,3,0,1110015,0-1,38,09:02:00,10:05:00,750013,750449,0,1.05,34.66786950091723,33.01701857230212
CNS2014-CNS_MUL-Weekday-00-4166128,111-423,111,3,0,1110015,0-1,38,09:32:00,10:35:00,750013,750449,0,1.05,34.66786950091723,33.01701857230212
CNS2014-CNS_MUL-Saturday-00-4166182,111-423,111,3,0,1110015,0-1,38,09:42:00,10:40:00,750013,750449,0,0.9666666666666667,34.66786950091723,35.86331327681093
